,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hours,Drop Hours,Request Time Slot
241,6139,Airport,24.0,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,15,16.0,Noon hours
242,6333,Airport,24.0,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,18,19.0,Evening hours
243,773,City,25.0,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:21:00,16,17.0,Noon hours
244,1123,City,25.0,Trip Completed,2016-11-07 20:20:00,2016-11-07 21:18:00,20,21.0,Evening hours
245,2667,Airport,25.0,Trip Completed,2016-12-07 23:35:00,2016-07-13 00:40:52,23,0.0,Night hours
246,2833,City,25.0,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,5,6.0,Early morning hours
247,3396,City,25.0,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,14,15.0,Noon hours
248,3590,City,25.0,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,18,19.0,Evening hours
249,3762,City,25.0,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,20,21.0,Evening hours
250,4566,City,25.0,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,9,10.0,Peak morning hours
251,4862,City,25.0,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,17,18.0,Evening hours
252,5564,Airport,25.0,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,5,6.0,Early morning hours
253,6187,City,25.0,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,17,18.0,Evening hours
254,6642,City,25.0,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,22,22.0,Night hours
255,322,City,26.0,Trip Completed,2016-11-07 07:31:00,2016-11-07 08:10:00,7,8.0,Early morning hours
256,793,City,26.0,Trip Completed,2016-11-07 17:04:00,2016-11-07 18:06:00,17,18.0,Evening hours
257,898,Airport,26.0,Trip Completed,2016-11-07 18:14:00,2016-11-07 19:09:00,18,19.0,Evening hours
258,1258,City,26.0,Trip Completed,2016-11-07 21:51:00,2016-11-07 23:00:00,21,23.0,Night hours
259,2832,City,26.0,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,5,6.0,Early morning hours
260,3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,8,9.0,Peak morning hours
261,3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,16,17.0,Noon hours
262,3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,22,23.0,Night hours
263,6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,19,20.0,Evening hours
264,204,City,27.0,Trip Completed,2016-11-07 06:04:00,2016-11-07 06:44:00,6,6.0,Early morning hours
265,632,Airport,27.0,Trip Completed,2016-11-07 12:20:00,2016-11-07 13:10:00,12,13.0,Noon hours
266,763,City,27.0,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:25:00,16,17.0,Noon hours
267,1786,Airport,27.0,Trip Completed,2016-12-07 09:03:00,2016-12-07 09:58:00,9,9.0,Peak morning hours
268,1968,City,27.0,Trip Completed,2016-12-07 12:10:00,2016-12-07 12:49:00,12,12.0,Noon hours
269,2088,Airport,27.0,Trip Completed,2016-12-07 15:51:00,2016-12-07 17:02:00,15,17.0,Noon hours
270,2473,Airport,27.0,Trip Completed,2016-12-07 20:43:00,2016-12-07 21:20:00,20,21.0,Evening hours
271,2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,5,6.0,Early morning hours
272,3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,20,20.0,Evening hours
273,4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,8,9.0,Peak morning hours
274,5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,21,21.0,Night hours
275,6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,18,19.0,Evening hours
276,6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,21,23.0,Night hours
277,84,City,28.0,Trip Completed,2016-11-07 04:50:00,2016-11-07 05:26:00,4,5.0,Early morning hours
278,1199,City,28.0,Trip Completed,2016-11-07 21:17:00,2016-11-07 21:53:00,21,21.0,Night hours
279,1676,Airport,28.0,Trip Completed,2016-12-07 07:44:00,2016-12-07 08:40:00,7,8.0,Early morning hours
280,2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,4,5.0,Early morning hours
281,3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,9,10.0,Peak morning hours
282,3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,19,20.0,Evening hours
283,4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,18,18.0,Evening hours
284,6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,20,21.0,Evening hours
285,6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,23,0.0,Night hours
286,1584,Airport,29.0,Trip Completed,2016-12-07 06:26:00,2016-12-07 07:18:00,6,7.0,Early morning hours
287,1966,Airport,29.0,Trip Completed,2016-12-07 12:05:00,2016-12-07 13:12:00,12,13.0,Noon hours
288,2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,5,6.0,Early morning hours
289,2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,6,7.0,Early morning hours
290,3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,13,14.0,Noon hours
291,3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,18,19.0,Evening hours
292,3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,20,21.0,Evening hours
293,4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,9,10.0,Peak morning hours
294,6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,18,19.0,Evening hours
295,6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,19,20.0,Evening hours
296,517,Airport,30.0,Trip Completed,2016-11-07 09:45:00,2016-11-07 10:24:00,9,10.0,Peak morning hours
297,1406,Airport,30.0,Trip Completed,2016-12-07 03:02:00,2016-12-07 03:55:00,3,3.0,Early morning hours
298,1643,Airport,30.0,Trip Completed,2016-12-07 07:18:00,2016-12-07 08:10:00,7,8.0,Early morning hours
299,2108,Airport,30.0,Trip Completed,2016-12-07 16:14:00,2016-12-07 16:48:00,16,16.0,Noon hours
300,2647,City,30.0,Trip Completed,2016-12-07 22:46:00,2016-12-07 23:18:00,22,23.0,Night hours
301,3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,8,9.0,Peak morning hours
302,3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,20,20.0,Evening hours
303,4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,8,9.0,Peak morning hours
304,4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,16,17.0,Noon hours
305,5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,4,5.0,Early morning hours
306,6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,20,21.0,Evening hours
307,6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,23,0.0,Night hours
308,629,Airport,31.0,Trip Completed,2016-11-07 12:14:00,2016-11-07 13:00:00,12,13.0,Noon hours
309,745,Airport,31.0,Trip Completed,2016-11-07 15:48:00,2016-11-07 16:45:00,15,16.0,Noon hours
310,1064,City,31.0,Trip Completed,2016-11-07 19:53:00,2016-11-07 20:31:00,19,20.0,Evening hours
311,1886,Airport,31.0,Trip Completed,2016-12-07 10:10:00,2016-12-07 10:35:00,10,10.0,Peak morning hours
312,5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,6,7.0,Early morning hours
313,5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,9,10.0,Peak morning hours
314,6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,14,15.0,Noon hours
315,6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,22,23.0,Night hours
316,2162,Airport,32.0,Trip Completed,2016-12-07 17:34:00,2016-12-07 18:33:00,17,18.0,Evening hours
317,3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,11,12.0,Peak morning hours
318,3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,19,20.0,Evening hours
319,4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,16,17.0,Noon hours
320,5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,9,10.0,Peak morning hours
321,6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,17,17.0,Evening hours
322,6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,21,22.0,Night hours
323,145,City,33.0,Trip Completed,2016-11-07 05:32:00,2016-11-07 06:37:00,5,6.0,Early morning hours
324,735,City,33.0,Trip Completed,2016-11-07 15:27:00,2016-11-07 16:32:00,15,16.0,Noon hours
325,918,Airport,33.0,Trip Completed,2016-11-07 18:22:00,2016-11-07 19:04:00,18,19.0,Evening hours
326,1478,City,33.0,Trip Completed,2016-12-07 05:16:00,2016-12-07 06:13:00,5,6.0,Early morning hours
327,1957,City,33.0,Trip Completed,2016-12-07 11:45:00,2016-12-07 12:55:00,11,12.0,Peak morning hours
328,3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,8,9.0,Peak morning hours
329,3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,23,23.0,Night hours
330,4175,City,33.0,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,5,6.0,Early morning hours
331,6237,City,33.0,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,17,18.0,Evening hours
332,738,City,34.0,Trip Completed,2016-11-07 15:30:00,2016-11-07 16:44:00,15,16.0,Noon hours
333,2731,City,34.0,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2,3.0,Early morning hours
334,2863,Airport,34.0,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,5,6.0,Early morning hours
335,3528,Airport,34.0,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,17,18.0,Evening hours
336,4653,City,34.0,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,11,12.0,Peak morning hours
337,5042,City,34.0,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,19,20.0,Evening hours
338,360,Airport,35.0,Trip Completed,2016-11-07 08:02:00,2016-11-07 09:05:00,8,9.0,Peak morning hours
339,771,Airport,35.0,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:34:00,16,17.0,Noon hours
340,1274,City,35.0,Trip Completed,2016-11-07 22:01:00,2016-11-07 23:21:00,22,23.0,Night hours
341,1501,City,35.0,Trip Completed,2016-12-07 05:41:00,2016-12-07 06:47:00,5,6.0,Early morning hours
342,1972,City,35.0,Trip Completed,2016-12-07 12:22:00,2016-12-07 12:43:00,12,12.0,Noon hours
343,2871,City,35.0,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,5,7.0,Early morning hours
344,3395,City,35.0,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,14,15.0,Noon hours
345,3572,City,35.0,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,18,19.0,Evening hours
346,4118,Airport,35.0,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,4,5.0,Early morning hours
347,4739,City,35.0,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,14,15.0,Noon hours
348,6556,City,35.0,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,21,21.0,Night hours
349,6677,Airport,35.0,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,22,23.0,Night hours
350,1104,Airport,36.0,Trip Completed,2016-11-07 20:17:00,2016-11-07 21:20:00,20,21.0,Evening hours
351,1596,Airport,36.0,Trip Completed,2016-12-07 06:39:00,2016-12-07 07:30:00,6,7.0,Early morning hours
352,1835,Airport,36.0,Trip Completed,2016-12-07 09:35:00,2016-12-07 10:30:00,9,10.0,Peak morning hours
353,2110,Airport,36.0,Trip Completed,2016-12-07 16:19:00,2016-12-07 17:12:00,16,17.0,Noon hours
354,2759,Airport,36.0,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,3,4.0,Early morning hours
355,3010,Airport,36.0,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,7,8.0,Early morning hours
356,3403,City,36.0,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,15,15.0,Noon hours
357,3856,Airport,36.0,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,21,22.0,Night hours
358,4472,City,36.0,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,8,9.0,Peak morning hours
359,5199,City,36.0,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,20,21.0,Evening hours
360,5612,City,36.0,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,6,7.0,Early morning hours
361,6614,Airport,36.0,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,21,22.0,Night hours
362,191,Airport,37.0,Trip Completed,2016-11-07 05:55:00,2016-11-07 06:45:00,5,6.0,Early morning hours
363,333,City,37.0,Trip Completed,2016-11-07 07:43:00,2016-11-07 08:53:00,7,8.0,Early morning hours
364,488,Airport,37.0,Trip Completed,2016-11-07 09:35:00,2016-11-07 10:20:00,9,10.0,Peak morning hours
365,1780,City,37.0,Trip Completed,2016-12-07 08:58:00,2016-12-07 09:45:00,8,9.0,Peak morning hours
366,2235,Airport,37.0,Trip Completed,2016-12-07 18:12:00,2016-12-07 19:14:00,18,19.0,Evening hours
367,2516,City,37.0,Trip Completed,2016-12-07 21:05:00,2016-12-07 22:18:00,21,22.0,Night hours
368,4209,City,37.0,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,5,6.0,Early morning hours
369,4726,City,37.0,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,13,15.0,Noon hours
370,5088,Airport,37.0,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,19,21.0,Evening hours
371,5352,Airport,37.0,Trip Completed,2016-07-14 23:01:45,2016-07-14 23:45:53,23,23.0,Night hours
372,6024,Airport,37.0,Trip Completed,2016-07-15 12:43:09,2016-07-15 13:55:27,12,13.0,Noon hours
373,6196,Airport,37.0,Trip Completed,2016-07-15 17:19:56,2016-07-15 18:03:53,17,18.0,Evening hours
374,6297,City,37.0,Trip Completed,2016-07-15 18:21:09,2016-07-15 18:57:24,18,18.0,Evening hours
375,125,City,38.0,Trip Completed,2016-11-07 05:12:00,2016-11-07 06:17:00,5,6.0,Early morning hours
376,1611,City,38.0,Trip Completed,2016-12-07 06:49:00,2016-12-07 07:44:00,6,7.0,Early morning hours
377,1814,City,38.0,Trip Completed,2016-12-07 09:19:00,2016-12-07 09:59:00,9,9.0,Peak morning hours
378,3088,City,38.0,Trip Completed,2016-07-13 08:12:39,2016-07-13 09:01:02,8,9.0,Peak morning hours
379,3384,Airport,38.0,Trip Completed,2016-07-13 14:40:53,2016-07-13 15:34:26,14,15.0,Noon hours
380,4218,Airport,38.0,Trip Completed,2016-07-14 05:38:17,2016-07-14 06:24:48,5,6.0,Early morning hours
381,5757,City,38.0,Trip Completed,2016-07-15 08:12:21,2016-07-15 09:17:55,8,9.0,Peak morning hours
382,5958,Airport,38.0,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:49:20,10,11.0,Peak morning hours
383,6314,City,38.0,Trip Completed,2016-07-15 18:31:06,2016-07-15 19:30:28,18,19.0,Evening hours
384,249,City,39.0,Trip Completed,2016-11-07 06:31:00,2016-11-07 07:14:00,6,7.0,Early morning hours
385,728,City,39.0,Trip Completed,2016-11-07 15:05:00,2016-11-07 16:09:00,15,16.0,Noon hours
386,3042,City,39.0,Trip Completed,2016-07-13 07:38:51,2016-07-13 08:32:47,7,8.0,Early morning hours
387,3620,City,39.0,Trip Completed,2016-07-13 18:54:52,2016-07-13 20:08:38,18,20.0,Evening hours
388,4276,City,39.0,Trip Completed,2016-07-14 06:22:04,2016-07-14 07:23:02,6,7.0,Early morning hours
389,4735,City,39.0,Trip Completed,2016-07-14 14:43:10,2016-07-14 15:51:37,14,15.0,Noon hours
390,1353,Airport,40.0,Trip Completed,2016-11-07 23:51:00,2016-12-07 00:34:00,23,0.0,Night hours
391,1568,City,40.0,Trip Completed,2016-12-07 06:18:00,2016-12-07 06:52:00,6,6.0,Early morning hours
392,2465,City,40.0,Trip Completed,2016-12-07 20:38:00,2016-12-07 21:37:00,20,21.0,Evening hours
393,3688,City,40.0,Trip Completed,2016-07-13 19:39:52,2016-07-13 20:40:51,19,20.0,Evening hours
394,4727,City,40.0,Trip Completed,2016-07-14 14:06:18,2016-07-14 15:02:55,14,15.0,Noon hours
395,5348,City,40.0,Trip Completed,2016-07-14 22:50:55,2016-07-14 23:45:17,22,23.0,Night hours
396,6537,Airport,40.0,Trip Completed,2016-07-15 20:52:18,2016-07-15 22:03:09,20,22.0,Evening hours
397,1941,Airport,41.0,Trip Completed,2016-12-07 11:29:00,2016-12-07 12:09:00,11,12.0,Peak morning hours
398,3766,Airport,41.0,Trip Completed,2016-07-13 20:33:01,2016-07-13 21:24:23,20,21.0,Evening hours
399,4243,Airport,41.0,Trip Completed,2016-07-14 06:02:47,2016-07-14 06:37:57,6,6.0,Early morning hours
400,4717,Airport,41.0,Trip Completed,2016-07-14 13:42:45,2016-07-14 14:36:58,13,14.0,Noon hours
401,5682,City,41.0,Trip Completed,2016-07-15 07:16:19,2016-07-15 08:24:55,7,8.0,Early morning hours
402,6343,City,41.0,Trip Completed,2016-07-15 18:44:07,2016-07-15 19:21:59,18,19.0,Evening hours
403,6726,Airport,41.0,Trip Completed,2016-07-15 23:22:28,2016-07-16 00:12:03,23,0.0,Night hours
404,238,City,42.0,Trip Completed,2016-11-07 06:27:00,2016-11-07 07:15:00,6,7.0,Early morning hours
405,2624,City,42.0,Trip Completed,2016-12-07 22:16:00,2016-12-07 23:17:00,22,23.0,Night hours
406,2787,City,42.0,Trip Completed,2016-07-13 04:54:46,2016-07-13 05:29:11,4,5.0,Early morning hours
407,3992,City,42.0,Trip Completed,2016-07-13 23:24:52,2016-07-14 00:04:39,23,0.0,Night hours
408,4974,City,42.0,Trip Completed,2016-07-14 18:44:58,2016-07-14 19:16:18,18,19.0,Evening hours
409,5478,Airport,42.0,Trip Completed,2016-07-15 04:43:40,2016-07-15 05:44:45,4,5.0,Early morning hours
410,5641,City,42.0,Trip Completed,2016-07-15 06:46:40,2016-07-15 07:16:35,6,7.0,Early morning hours
411,128,City,43.0,Trip Completed,2016-11-07 05:12:00,2016-11-07 05:48:00,5,5.0,Early morning hours
412,627,City,43.0,Trip Completed,2016-11-07 12:12:00,2016-11-07 13:10:00,12,13.0,Noon hours
413,1766,Airport,43.0,Trip Completed,2016-12-07 08:45:00,2016-12-07 09:52:00,8,9.0,Peak morning hours
414,2089,City,43.0,Trip Completed,2016-12-07 15:49:00,2016-12-07 16:32:00,15,16.0,Noon hours
415,3565,City,43.0,Trip Completed,2016-07-13 18:13:10,2016-07-13 18:50:29,18,18.0,Evening hours
416,3954,Airport,43.0,Trip Completed,2016-07-13 22:43:45,2016-07-14 00:03:31,22,0.0,Night hours
417,4204,City,43.0,Trip Completed,2016-07-14 05:36:10,2016-07-14 06:23:14,5,6.0,Early morning hours
418,4651,City,43.0,Trip Completed,2016-07-14 11:54:26,2016-07-14 12:47:18,11,12.0,Peak morning hours
419,5814,City,43.0,Trip Completed,2016-07-15 08:43:57,2016-07-15 09:55:23,8,9.0,Peak morning hours
420,6062,City,43.0,Trip Completed,2016-07-15 13:48:40,2016-07-15 14:51:36,13,14.0,Noon hours
421,118,Airport,44.0,Trip Completed,2016-11-07 05:11:00,2016-11-07 05:52:00,5,5.0,Early morning hours
422,339,Airport,44.0,Trip Completed,2016-11-07 07:49:00,2016-11-07 08:45:00,7,8.0,Early morning hours
423,766,City,44.0,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:27:00,16,17.0,Noon hours
424,1133,Airport,44.0,Trip Completed,2016-11-07 20:27:00,2016-11-07 21:31:00,20,21.0,Evening hours
425,2458,City,44.0,Trip Completed,2016-12-07 20:33:00,2016-12-07 21:33:00,20,21.0,Evening hours
426,3060,Airport,44.0,Trip Completed,2016-07-13 07:56:53,2016-07-13 09:12:13,7,9.0,Early morning hours
427,3653,City,44.0,Trip Completed,2016-07-13 19:18:27,2016-07-13 19:51:00,19,19.0,Evening hours
428,4321,City,44.0,Trip Completed,2016-07-14 06:56:17,2016-07-14 07:47:58,6,7.0,Early morning hours
429,5672,Airport,44.0,Trip Completed,2016-07-15 07:07:07,2016-07-15 07:59:21,7,7.0,Early morning hours
430,1698,City,45.0,Trip Completed,2016-12-07 07:56:00,2016-12-07 08:56:00,7,8.0,Early morning hours
431,2098,City,45.0,Trip Completed,2016-12-07 16:12:00,2016-12-07 16:42:00,16,16.0,Noon hours
432,2733,City,45.0,Trip Completed,2016-07-13 02:37:50,2016-07-13 03:45:00,2,3.0,Early morning hours
433,2917,Airport,45.0,Trip Completed,2016-07-13 06:21:57,2016-07-13 06:53:54,6,6.0,Early morning hours
434,3151,Airport,45.0,Trip Completed,2016-07-13 09:00:37,2016-07-13 09:38:31,9,9.0,Peak morning hours
435,3358,City,45.0,Trip Completed,2016-07-13 13:30:22,2016-07-13 14:38:35,13,14.0,Noon hours
436,5435,City,45.0,Trip Completed,2016-07-15 02:52:10,2016-07-15 03:43:43,2,3.0,Early morning hours
437,5717,Airport,45.0,Trip Completed,2016-07-15 07:41:01,2016-07-15 08:24:01,7,8.0,Early morning hours
438,635,Airport,46.0,Trip Completed,2016-11-07 12:25:00,2016-11-07 13:29:00,12,13.0,Noon hours
439,1275,Airport,46.0,Trip Completed,2016-11-07 22:05:00,2016-11-07 23:02:00,22,23.0,Night hours
440,1562,Airport,46.0,Trip Completed,2016-12-07 06:16:00,2016-12-07 07:15:00,6,7.0,Early morning hours
441,2908,Airport,46.0,Trip Completed,2016-07-13 06:14:46,2016-07-13 07:17:20,6,7.0,Early morning hours
442,3414,City,46.0,Trip Completed,2016-07-13 15:28:23,2016-07-13 16:44:23,15,16.0,Noon hours
443,3638,Airport,46.0,Trip Completed,2016-07-13 19:09:50,2016-07-13 19:58:45,19,19.0,Evening hours
444,5132,Airport,46.0,Trip Completed,2016-07-14 20:11:42,2016-07-14 20:40:50,20,20.0,Evening hours
445,5422,City,46.0,Trip Completed,2016-07-15 02:09:09,2016-07-15 03:09:26,2,3.0,Early morning hours
446,5724,City,46.0,Trip Completed,2016-07-15 07:40:09,2016-07-15 08:48:45,7,8.0,Early morning hours
447,6026,Airport,46.0,Trip Completed,2016-07-15 12:50:41,2016-07-15 13:35:03,12,13.0,Noon hours
448,6416,City,46.0,Trip Completed,2016-07-15 19:42:15,2016-07-15 20:27:36,19,20.0,Evening hours
449,995,Airport,47.0,Trip Completed,2016-11-07 19:11:00,2016-11-07 19:33:00,19,19.0,Evening hours
450,1771,City,47.0,Trip Completed,2016-12-07 08:56:00,2016-12-07 09:27:00,8,9.0,Peak morning hours
451,2729,Airport,47.0,Trip Completed,2016-07-13 02:36:56,2016-07-13 03:03:11,2,3.0,Early morning hours
452,3416,City,47.0,Trip Completed,2016-07-13 15:31:59,2016-07-13 16:06:48,15,16.0,Noon hours
453,4286,City,47.0,Trip Completed,2016-07-14 06:35:07,2016-07-14 07:35:54,6,7.0,Early morning hours
454,5012,Airport,47.0,Trip Completed,2016-07-14 18:59:54,2016-07-14 20:05:50,18,20.0,Evening hours
455,6761,Airport,47.0,Trip Completed,2016-07-15 00:05:00,2016-07-15 00:47:06,0,0.0,Early morning hours
456,5638,City,47.0,Trip Completed,2016-07-15 06:40:51,2016-07-15 07:18:48,6,7.0,Early morning hours
457,6191,Airport,47.0,Trip Completed,2016-07-15 17:17:50,2016-07-15 18:16:35,17,18.0,Evening hours
458,443,City,48.0,Trip Completed,2016-11-07 09:05:00,2016-11-07 09:45:00,9,9.0,Peak morning hours
